year,health_exp_pct_gdp,education_exp,public_health_exp,wages_exp,pensions_exp,sickness_disability_exp,unemployment_exp,family_children_exp,gdp,gdp_per_capita,gdpv,cpi,total_population,alcohol_consume,fruit_supply,obese_pop_measured,overweight_pop_measured,sugar_supply,tobacco_consumption,total_calories_supply,total_fat_supply,total_protein_supply,vape_pop_15_over,veggie_supply,Life Expectancy
1990.0,6.467,21609000000.0,9933000000.0,46697000000.0,56616666666.666664,5227432.6,3345603.0,6848333333.333333,413659000000.0,17838.1,862510000000.0,0.494619027,17065128.0,10.6,90.4,21.3,37.63333333333333,49.9,1972.0,3174.0,128.6,110.0,2.6666666666666665,86.7,76.9
1991.0,6.762,21609000000.0,9933000000.0,46697000000.0,56616666666.666664,5227432.6,3345603.0,6848333333.333333,416664000000.0,18177.5,851046000000.0,0.510977185,17284036.0,10.1,83.4,21.3,37.63333333333333,48.4,1969.0,3121.0,128.2,106.4,2.6666666666666665,86.1,77.3
1992.0,6.828,21609000000.0,9933000000.0,46697000000.0,56616666666.666664,5227432.6,3345603.0,6848333333.333333,432310000000.0,19157.7,876739000000.0,0.51592768,17478635.0,9.9,87.7,21.3,37.63333333333333,50.7,1767.0,3125.0,131.7,104.3,2.6666666666666665,82.9,77.4
1993.0,6.844,21609000000.0,9933000000.0,46697000000.0,56616666666.666664,5227432.6,3345603.0,6848333333.333333,455201000000.0,20184.9,912643000000.0,0.524967714,17634808.0,10.2,94.7,18.900000000000002,37.9,45.9,1703.0,3042.0,129.4,103.0,2.6666666666666665,78.9,77.9
1994.0,6.872,25613666666.666668,13980666666.666666,54167333333.333336,62870000000.0,5227432.6,3345603.0,7525000000.0,482668000000.0,21432.8,955986000000.0,0.535083943,17805468.0,10.0,90.6,18.900000000000002,37.9,44.6,1668.0,3054.0,127.6,105.5,2.6666666666666665,87.9,77.9
1995.0,6.917,25613666666.666668,13980666666.666666,54167333333.333336,62870000000.0,5227432.6,3345603.0,7525000000.0,512049000000.0,22442.3,985935000000.0,0.559836418,18004882.0,9.8,84.7,19.8,39.4,48.1,1488.0,3099.0,125.4,107.8,2.6666666666666665,85.9,77.8
1996.0,7.057,27699000000.0,21511666666.666668,59184666666.666664,51986000000.0,5227432.6,3345603.0,12469333333.333334,543132000000.0,23289.5,1025080000000.0,0.574687904,18224767.0,10.0,82.1,15.933333333333332,36.800000000000004,45.2,1484.0,3077.0,124.9,105.7,2.6666666666666665,92.0,78.1
1997.0,7.075,30835333333.333332,24641000000.0,61414333333.333336,55352666666.666664,5227432.6,3345603.0,13069333333.333334,573449000000.0,24477.4,1067860000000.0,0.575979337,18423037.0,10.2,90.3,15.933333333333332,36.800000000000004,49.0,1436.0,3096.0,127.1,104.0,2.566666666666667,89.6,78.4
1998.0,7.229,28052000000.0,32521000000.0,62108000000.0,23408000000.0,21220000000.0,4195000000.0,21640000000.0,605089000000.0,25708.3,1120800000000.0,0.580929832,18607584.0,10.0,86.6,15.933333333333332,36.800000000000004,48.1,1374.0,3015.0,124.8,101.3,2.566666666666667,90.4,78.6
1999.0,7.32,29713000000.0,35162000000.0,64705000000.0,24615000000.0,23400000000.0,4484000000.0,24330000000.0,637732000000.0,27139.3,1166670000000.0,0.589108911,18812264.0,10.0,87.8,14.299999999999999,36.333333333333336,43.9,1482.0,3014.0,130.5,101.3,2.6333333333333333,89.4,78.9
2000.0,7.594,31779000000.0,37392000000.0,68747000000.0,27994000000.0,24660000000.0,5156000000.0,28000000000.0,687197000000.0,28312.9,1206200000000.0,0.615368059,19028802.0,10.2,91.0,14.299999999999999,36.333333333333336,45.0,1353.0,2991.0,130.0,101.3,2.2,98.0,79.2
2001.0,7.678,34196000000.0,41029000000.0,72216000000.0,29164000000.0,26880000000.0,5341000000.0,31220000000.0,730429000000.0,29546.4,1239230000000.0,0.642488162,19274701.0,10.0,96.5,14.299999999999999,36.333333333333336,45.6,1308.0,3048.0,134.3,100.8,1.6333333333333335,105.1,79.6
2002.0,7.876,36438000000.0,44352000000.0,75413000000.0,29973000000.0,28460000000.0,5457000000.0,31480000000.0,782561000000.0,30807.5,1289010000000.0,0.662074903,19495210.0,10.4,95.3,14.866666666666665,37.13333333333333,45.7,1393.0,3077.0,131.2,104.8,1.2,94.6,79.9
2003.0,7.881,38660000000.0,48626000000.0,78831000000.0,33985000000.0,30710000000.0,6138000000.0,39870000000.0,830316000000.0,32391.4,1329480000000.0,0.680154972,19720737.0,10.3,103.0,15.666666666666664,37.833333333333336,46.9,1316.0,3104.0,131.0,109.6,1.2,90.8,80.2
2004.0,8.087,41358000000.0,53974000000.0,82843000000.0,34890000000.0,31550000000.0,6317000000.0,38490000000.0,894720000000.0,34000.1,1382070000000.0,0.696082652,19932722.0,10.5,101.1,16.53333333333333,38.06666666666667,46.8,1277.0,3052.0,134.0,101.5,1.2,100.5,80.5
2005.0,7.97,43405000000.0,57825000000.0,89671000000.0,36214000000.0,32860000000.0,6544000000.0,39740000000.0,964355000000.0,35659.0,1423710000000.0,0.714593198,20176844.0,10.5,108.1,18.433333333333334,38.5,46.8,1219.0,3099.0,137.3,104.9,1.2,97.8,80.8
2006.0,7.977,45334000000.0,61965000000.0,98760000000.0,38310000000.0,36840000000.0,6905000000.0,43570000000.0,1039550000000.0,37938.9,1461940000000.0,0.73999139,20450966.0,10.8,100.7,20.8,37.833333333333336,46.4,1180.0,3156.0,143.4,104.6,1.0999999999999999,97.5,81.0
2007.0,8.055,48565000000.0,68416000000.0,105080000000.0,40451000000.0,38190000000.0,7263000000.0,43130000000.0,1133330000000.0,39687.4,1525890000000.0,0.757425743,20827622.0,10.8,105.2,24.6,36.7,47.4,1201.0,3198.0,143.9,108.3,1.0999999999999999,99.7,81.3
2008.0,8.249,54693000000.0,74831000000.0,113622000000.0,51365000000.0,47320000000.0,9442000000.0,67310000000.0,1236390000000.0,40130.3,1562780000000.0,0.790357297,21249199.0,10.8,101.6,23.166666666666668,36.4,47.0,1130.0,3199.0,141.0,106.5,1.0999999999999999,102.3,81.4
2009.0,8.545,60085000000.0,80444000000.0,120919000000.0,45308000000.0,43520000000.0,8038000000.0,49750000000.0,1263580000000.0,41673.0,1593750000000.0,0.804347826,21691653.0,10.7,98.7,23.166666666666668,36.4,45.9,1064.0,3205.0,143.6,103.3,1.0999999999999999,97.0,81.5
2010.0,8.42,73118000000.0,86544000000.0,128323000000.0,48896000000.0,48060000000.0,8592000000.0,52130000000.0,1366000000000.0,42816.5,1633340000000.0,0.82737839,22031750.0,10.4,80.4,24.799999999999997,34.5,131.0,1009.0,3410.0,151.3,110.9,1.0999999999999999,98.8,81.7
2011.0,8.537,76880000000.0,94235000000.0,139147000000.0,53267000000.0,51730000000.0,9311000000.0,54950000000.0,1468680000000.0,44440.5,1676780000000.0,0.85514421,22340024.0,10.2,74.2,28.3,35.0,129.5,971.7,3390.0,155.2,110.7,1.4000000000000001,93.3,81.9
2012.0,8.675,79833000000.0,97165000000.0,146090000000.0,55512000000.0,52950000000.0,9760000000.0,59100000000.0,1515290000000.0,43884.7,1742090000000.0,0.869565217,22733465.0,10.0,75.9,26.399999999999995,36.266666666666666,129.6,964.7,3437.0,156.4,110.1,1.2,96.4,82.0
2013.0,8.751,82389000000.0,100866000000.0,147519000000.0,59116000000.0,56520000000.0,10425000000.0,60310000000.0,1568770000000.0,47763.2,1779860000000.0,0.89087387,23128129.0,9.9,73.5,25.03333333333333,36.53333333333333,129.7,915.8,3429.0,152.7,109.4,1.2,101.9,82.1
2014.0,9.834,85369000000.0,104768000000.0,152464000000.0,61755000000.0,59426000000.0,10807000000.0,63949000000.0,1613230000000.0,47606.8,1824860000000.0,0.913258717,23475686.0,9.7,71.0,27.9,35.5,43.9,830.8,3413.0,158.2,107.8,1.1333333333333335,86.7,82.3
2015.0,10.182,88141000000.0,111877000000.0,159677000000.0,63486000000.0,58875000000.0,10978000000.0,62995000000.0,1638260000000.0,47226.8,1866260000000.0,0.926818769,23815995.0,9.8,70.8,26.266666666666666,36.36666666666667,42.5,790.0,3401.0,159.5,108.2,2.233333333333334,90.0,82.4
2016.0,10.093,91848000000.0,119213000000.0,167863000000.0,64255000000.0,60146000000.0,10830000000.0,61718000000.0,1699520000000.0,50136.8,1916360000000.0,0.938656909,24190907.0,9.5,76.8,26.633333333333336,36.266666666666666,44.1,756.1,3428.0,160.7,109.0,0.9,93.5,82.4
2017.0,10.123,95724000000.0,127013000000.0,170713000000.0,64784000000.0,62772000000.0,10884000000.0,62438000000.0,1802280000000.0,50706.5,1962830000000.0,0.957382695,24594202.0,9.5,75.4,30.4,34.8,43.3,677.3,3404.0,159.0,106.7,3.0333333333333337,94.0,82.5
2018.0,10.06,101328000000.0,132936000000.0,182423000000.0,67620000000.0,62649000000.0,10605000000.0,62840000000.0,1895550000000.0,53025.3,2018670000000.0,0.975893241,24966643.0,11.633333333333333,70.6,27.633333333333336,35.699999999999996,41.7,647.0,3395.0,160.6,107.8,3.4333333333333336,89.9,82.7
2019.0,10.22,107684000000.0,142401000000.0,198557000000.0,72988000000.0,65672000000.0,20159000000.0,64510000000.0,1993690000000.0,52785.2,2057460000000.0,0.991390443,25340217.0,11.633333333333333,65.5,27.066666666666663,35.800000000000004,41.2,690.5,3438.0,160.9,110.9,2.1,86.2,82.9
2020.0,10.684,110325000000.0,154391000000.0,205148000000.0,77204000000.0,71340000000.0,29739000000.0,66280000000.0,1972910000000.0,55772.7,2019260000000.0,1.0,25655289.0,11.633333333333333,71.1,27.066666666666666,35.800000000000004,41.2,549.3,3422.0,155.7,114.9,3.1666666666666665,81.0,83.2
2021.0,10.59,114709000000.0,171752000000.0,219764000000.0,75669000000.0,70049000000.0,15908000000.0,60559000000.0,2191000000000.0,62095.5,2125070000000.0,1.028196298,25688079.0,10.5,99.59999999999998,26.299999999999997,34.833333333333336,44.099999999999994,1653.0,3083.6666666666665,103.13333333333333,87.46666666666665,4.566666666666667,84.03333333333335,83.3
1990.0,7.718,7027666666.666667,9496000000.0,15737666666.666666,13817666666.666666,5227432.6,3345603.0,4267000000.0,137525000000.0,19473.1,216190000000.0,0.3474397886666667,7677850.0,14.0,138.7,24.666666666666668,37.53333333333333,43.7,2329.0,3510.0,156.2,102.5,3.1,69.6,75.8
1991.0,7.782,8320333333.333333,10112333333.333334,16695666666.666666,13564333333.333334,5227432.6,3345603.0,4421000000.0,147439000000.0,20617.5,223630000000.0,0.3574257033333333,7754891.0,14.0,140.3,24.0,38.36666666666667,44.0,2350.0,3556.0,159.2,103.2,3.1,68.8,75.9
1992.0,8.077,8408656666.666667,10282526666.666666,17204090000.0,17236283333.333332,5227432.6,3345603.0,4809000000.0,155763000000.0,21293.2,228312000000.0,0.3574257033333333,7840709.0,13.6,146.3,24.766666666666666,38.06666666666667,43.7,2269.0,3546.0,161.4,104.0,3.1,66.2,76.1
1993.0,8.601,8578990000.0,10611860000.0,17857423333.333332,17692283333.333332,5227432.6,3345603.0,5090000000.0,160900000000.0,21732.9,229515000000.0,0.36471353633333337,7905632.0,13.5,165.3,23.099999999999998,38.233333333333334,42.3,2157.0,3508.0,159.4,102.5,3.1,66.5,76.3
1994.0,8.99,8596660000.0,10548023333.333334,18037963333.333332,21316723333.333332,5227432.6,3345603.0,5621000000.0,168925000000.0,22642.9,235028000000.0,0.36471353633333337,7936118.0,12.5,152.9,23.099999999999998,38.233333333333334,49.1,2311.0,3557.0,158.7,104.9,3.3000000000000003,69.8,76.7
1995.0,8.924,8356970000.0,10055580000.0,17492270000.0,23972850000.0,3365540000.0,2282680000.0,5552620000.0,176578000000.0,23698.1,241298000000.0,0.36471353633333337,7948278.0,13.4,120.0,23.099999999999998,38.233333333333334,48.0,1872.0,3510.0,152.8,100.5,3.4666666666666663,80.1,76.9
1996.0,8.884,8584010000.0,10419490000.0,18030620000.0,25066320000.0,3293440000.0,2437920000.0,5390380000.0,182374000000.0,24560.6,246790000000.0,0.40921936800000003,7959016.0,13.5,99.4,23.099999999999998,38.233333333333334,47.7,1572.0,3551.0,155.9,103.2,3.466666666666667,82.1,77.1
1997.0,8.984,8710520000.0,11267320000.0,16665730000.0,25631270000.0,3194790000.0,2293030000.0,5178290000.0,188729000000.0,25426.7,252192000000.0,0.40921936800000003,7968041.0,12.9,119.5,23.099999999999998,38.233333333333334,46.7,2409.3333333333335,3494.0,156.7,100.1,3.6666666666666665,81.3,77.5
1998.0,9.15,9011420000.0,11968890000.0,17143850000.0,26509420000.0,3357960000.0,2310150000.0,4986710000.0,196280000000.0,26675.7,261112000000.0,0.40921936800000003,7976789.0,12.9,91.6,24.866666666666664,39.666666666666664,46.2,2395.0,3608.0,156.3,104.0,3.6666666666666665,73.7,77.9
1999.0,9.302,9427720000.0,12646770000.0,18067780000.0,27664210000.0,3326200000.0,2241270000.0,5533870000.0,203635000000.0,27606.5,270178000000.0,0.4132862803333333,7992323.0,12.8,112.9,24.866666666666664,39.666666666666664,46.2,2334.3333333333335,3673.0,157.2,105.5,3.6666666666666665,92.7,78.1
2000.0,9.204,9602200000.0,12916030000.0,18228300000.0,28791750000.0,3295370000.0,2129180000.0,5985540000.0,213615000000.0,29381.6,279662000000.0,0.4188111423333334,8011566.0,13.2,127.3,24.866666666666664,39.333333333333336,46.5,2334.3333333333335,3726.0,159.0,106.0,2.5,82.0,78.3
2001.0,9.269,9969720000.0,13206150000.0,18567910000.0,29875420000.0,3360010000.0,2137330000.0,5909080000.0,220507000000.0,29708.5,283242000000.0,0.4188111423333334,8042293.0,12.3,129.8,24.866666666666664,39.333333333333336,45.5,2334.3333333333335,3728.0,160.7,106.9,2.733333333333333,94.5,78.8
2002.0,9.395,10191670000.0,14092470000.0,18833250000.0,30584310000.0,3527360000.0,2587070000.0,6116380000.0,226831000000.0,31178.7,288063000000.0,0.42118990233333337,8082121.0,12.1,120.3,24.266666666666666,38.93333333333333,44.9,1925.6333333333332,3652.0,154.3,106.1,2.733333333333333,91.4,78.9
2003.0,9.547,10572360000.0,14602260000.0,19384010000.0,31558210000.0,3680190000.0,2786360000.0,6364280000.0,231992000000.0,32145.8,290830000000.0,0.42118990233333337,8118245.0,12.3,140.3,24.266666666666666,38.93333333333333,46.3,1925.6333333333332,3609.0,151.3,102.1,2.733333333333333,91.3,78.8
2004.0,9.709,10411680000.0,15451230000.0,20394970000.0,32345290000.0,4005790000.0,2757530000.0,6557350000.0,241960000000.0,33774.0,298265000000.0,0.42118990233333337,8169441.0,12.1,141.1,24.266666666666666,38.93333333333333,47.5,1466.6666666666667,3606.0,155.6,100.5,3.3333333333333335,102.1,79.3
2005.0,9.627,10694630000.0,15986890000.0,24068210000.0,33155090000.0,4272140000.0,2812450000.0,6700330000.0,253924000000.0,35013.7,305286000000.0,0.4280465626666667,8225278.0,12.2,143.7,24.266666666666666,38.93333333333333,49.6,1466.6666666666667,3640.0,152.3,102.7,3.3333333333333335,93.1,79.5
2006.0,9.531,11263590000.0,16766190000.0,24965730000.0,34430980000.0,4519590000.0,2912700000.0,6742170000.0,267835000000.0,37659.7,316109000000.0,0.43407741,8267948.0,12.5,144.1,26.166666666666668,36.86666666666667,48.8,1483.3666666666668,3719.0,162.3,101.5,3.3333333333333335,94.8,80.1
2007.0,9.532,11651980000.0,17758860000.0,24988350000.0,35827380000.0,4770340000.0,2732680000.0,6768440000.0,283750000000.0,39435.6,327756000000.0,0.4402864336666667,8295189.0,12.5,149.7,23.0,37.666666666666664,46.9,1374.4666666666665,3737.0,162.8,103.7,3.6666666666666665,95.9,80.3
2008.0,9.726,12352830000.0,18672690000.0,26469960000.0,37501470000.0,4990990000.0,2680210000.0,7219920000.0,293734000000.0,41316.2,332890000000.0,0.4402864336666667,8321541.0,12.0,156.7,23.0,37.666666666666664,48.8,1374.4666666666665,3717.0,161.9,101.8,3.6666666666666665,101.8,80.6
2009.0,10.226,12722820000.0,19123240000.0,28020350000.0,39459290000.0,5322920000.0,3458680000.0,7533480000.0,287892000000.0,40918.5,320244000000.0,0.4402864336666667,8341483.0,11.8,130.5,23.0,37.666666666666664,46.8,1374.4666666666665,3723.0,167.8,102.4,3.6666666666666665,101.2,80.5
2010.0,10.221,13039540000.0,19482130000.0,28271220000.0,40960190000.0,5516930000.0,3672770000.0,7625160000.0,295591000000.0,42007.3,325972000000.0,0.4402864336666667,8361069.0,12.1,83.9,23.0,37.666666666666664,46.2,1374.4666666666665,3724.0,174.2,106.2,3.6666666666666665,96.2,80.7
2011.0,10.026,13292180000.0,19951170000.0,28479300000.0,42055600000.0,5765270000.0,3501150000.0,7222430000.0,310076000000.0,44452.7,335817000000.0,0.4402864336666667,8388534.0,11.9,83.5,23.0,37.666666666666664,46.5,1374.4666666666665,3763.0,173.3,107.3,4.333333333333333,102.7,81.1
2012.0,10.199,13561180000.0,20537840000.0,29098580000.0,43921890000.0,5887930000.0,3646110000.0,7237860000.0,318716000000.0,46457.3,338326000000.0,0.4402864336666667,8426311.0,12.1,99.9,23.0,37.666666666666664,46.1,1374.4666666666665,3740.0,172.8,102.8,4.333333333333333,92.8,81.1
2013.0,10.286,13762420000.0,21198010000.0,29327190000.0,45600240000.0,6019450000.0,4047900000.0,7347980000.0,323767000000.0,47922.0,338239000000.0,0.4402864336666667,8477230.0,11.9,88.0,25.766666666666666,36.733333333333334,44.5,1283.6000000000001,3718.0,171.7,105.0,4.333333333333333,92.6,81.3
2014.0,10.368,13926670000.0,21899230000.0,29712340000.0,47284970000.0,6140480000.0,4302760000.0,7339190000.0,333367000000.0,48799.7,340934000000.0,0.4402864336666667,8543932.0,12.2,89.6,25.766666666666666,36.733333333333334,44.9,1283.6000000000001,3672.0,162.2,106.5,4.333333333333333,101.9,81.6
2015.0,10.368,14303360000.0,22928150000.0,30744900000.0,48396060000.0,6156750000.0,4293070000.0,7703780000.0,344289000000.0,49865.9,344289000000.0,0.4402864336666667,8629519.0,11.2,89.6,21.53333333333333,36.13333333333333,46.9,1283.6000000000001,3664.0,163.7,107.1,3.233333333333333,89.3,81.3
2016.0,10.352,14717300000.0,23844940000.0,31663810000.0,49625410000.0,6216920000.0,4412950000.0,7870110000.0,357578000000.0,52684.0,351103000000.0,0.322836725,8739806.0,11.4,79.0,21.53333333333333,36.13333333333333,48.5,1351.0333333333335,3659.0,162.3,109.6,3.233333333333333,94.5,81.8
2017.0,10.384,14942700000.0,24630270000.0,32448740000.0,50530740000.0,6309720000.0,4284790000.0,7758230000.0,369515000000.0,54173.0,359289000000.0,0.322836725,8795073.0,11.3,80.1,21.53333333333333,36.13333333333333,47.5,1351.0333333333333,3687.0,165.5,107.4,3.233333333333333,93.9,81.7
2018.0,10.349,15350440000.0,25708890000.0,33583960000.0,52189950000.0,6484960000.0,4110830000.0,7893310000.0,385307000000.0,56937.9,367980000000.0,0.33382227133333336,8837707.0,11.3,95.9,20.933333333333334,34.53333333333334,45.6,1351.0333333333333,3699.0,166.0,109.8,3.233333333333333,87.7,81.8
2019.0,10.487,15923630000.0,27012410000.0,34768920000.0,54416240000.0,6651650000.0,4076540000.0,7810060000.0,396972000000.0,59704.2,373426000000.0,0.34314385,8877637.0,11.6,86.0,20.933333333333334,34.53333333333334,40.5,1351.0333333333333,3739.0,178.5,109.1,0.7,100.2,82.0
2020.0,11.385,16211530000.0,28369460000.0,35266170000.0,57303140000.0,6635960000.0,6544590000.0,8827260000.0,380468000000.0,57258.7,349001000000.0,0.33382227133333336,8916845.0,11.3,89.2,21.53333333333333,36.13333333333333,36.8,1351.0333333333333,3698.0,183.7,106.1,3.233333333333333,97.6,81.3
2021.0,12.096,16846180000.0,34161610000.0,36930760000.0,59897610000.0,6736230000.0,6406200000.0,8227540000.0,406167000000.0,59962.8,365442000000.0,0.34314385,8951520.0,11.1,73.96666666666665,20.933333333333334,34.53333333333334,29.399999999999995,1351.0333333333333,3064.0,100.0,91.03333333333335,3.233333333333333,118.66666666666667,81.3
1990.0,7.147,9008000000.0,8388000000.0,17396206666.666668,13950000000.0,4903000000.0,5000000000.0,3197000000.0,170101000000.0,18688.7,264497000000.0,0.36471353633333337,9967378.0,12.2,72.16666666666666,23.099999999999998,38.233333333333334,32.9,2462.0,3183.3333333333335,111.13333333333334,94.83333333333333,3.6666666666666665,110.46666666666665,76.2
1991.0,7.459,9688000000.0,9392000000.0,17280066666.666668,15260000000.0,5251000000.0,5191000000.0,3312000000.0,178202000000.0,19601.9,269346000000.0,0.40921936800000003,10004486.0,11.4,72.16666666666666,23.099999999999998,38.233333333333334,32.9,2468.0,3183.3333333333335,111.13333333333334,94.83333333333333,3.6666666666666665,110.46666666666665,76.3
1992.0,7.639,10300000000.0,10380000000.0,17292453333.333332,16320000000.0,5272000000.0,5230000000.0,3466000000.0,187125000000.0,20273.0,273468000000.0,0.40921936800000003,10045165.0,11.7,72.16666666666666,23.099999999999998,38.233333333333334,32.9,2425.0,3183.3333333333335,111.13333333333334,94.83333333333333,3.6666666666666665,110.46666666666665,76.5
1993.0,7.763,10920000000.0,10710000000.0,17292453333.333332,17280000000.0,6081000000.0,5529000000.0,3686000000.0,192726000000.0,20473.7,270838000000.0,0.40921936800000003,10084479.0,11.7,72.16666666666666,24.866666666666664,39.666666666666664,32.9,2253.0,3183.3333333333335,111.13333333333334,94.83333333333333,3.6666666666666665,110.46666666666665,76.5
1994.0,7.56,11350000000.0,10950000000.0,17738626666.666668,18000000000.0,6200000000.0,5605000000.0,3681000000.0,203112000000.0,21519.3,279578000000.0,0.4188111423333334,10115601.0,11.1,72.16666666666666,24.266666666666666,38.6,32.9,2243.0,3183.3333333333335,111.13333333333334,94.83333333333333,2.5,110.46666666666665,76.8
1995.0,7.519,11714900000.0,11987900000.0,17430200000.0,17660000000.0,6334000000.0,5616000000.0,3738000000.0,210494000000.0,22447.5,286245000000.0,0.4188111423333334,10136814.0,11.0,72.16666666666666,24.266666666666666,38.6,32.9,2334.3333333333335,3183.3333333333335,111.13333333333334,94.83333333333333,2.766666666666667,110.46666666666665,77.0
1996.0,7.814,12120600000.0,12897000000.0,17717900000.0,18360000000.0,6451000000.0,5711000000.0,3848000000.0,214284000000.0,22744.7,290015000000.0,0.4188111423333334,10156641.0,10.9,72.16666666666666,24.266666666666666,38.6,32.9,2334.3333333333335,3183.3333333333335,111.13333333333334,94.83333333333333,2.733333333333333,110.46666666666665,77.3
1997.0,7.675,12491800000.0,12722200000.0,18320200000.0,19130000000.0,6714000000.0,5880000000.0,4234000000.0,224098000000.0,23732.3,301018000000.0,0.42118990233333337,10181246.0,10.9,72.16666666666666,24.266666666666666,38.93333333333333,32.9,2334.3333333333335,3183.3333333333335,111.13333333333334,94.83333333333333,3.3333333333333335,110.46666666666665,77.5
1998.0,7.797,12993100000.0,13518700000.0,18877200000.0,19400000000.0,6654000000.0,5754000000.0,4841000000.0,232623000000.0,24369.5,306926000000.0,0.42118990233333337,10203012.0,9.9,72.16666666666666,24.266666666666666,38.93333333333333,32.9,1925.6333333333332,3183.3333333333335,111.13333333333334,94.83333333333333,3.3333333333333335,110.46666666666665,77.6
1999.0,7.963,13274900000.0,14404700000.0,20148300000.0,19760000000.0,7011000000.0,5705000000.0,4905000000.0,242304000000.0,25440.9,317799000000.0,0.4280465626666667,10226419.0,10.1,72.16666666666666,24.266666666666666,38.93333333333333,32.9,1466.6666666666667,3183.3333333333335,111.13333333333334,94.83333333333333,3.3333333333333335,110.46666666666665,77.7
2000.0,7.999,13554700000.0,15208100000.0,21146900000.0,21370000000.0,5788000000.0,5947000000.0,5016000000.0,256391000000.0,27789.9,329634000000.0,0.43407741,10251251.0,11.2,72.8,23.0,37.666666666666664,55.0,1483.3666666666668,3709.0,161.5,96.6,3.3333333333333335,119.4,77.9
2001.0,8.15,14321200000.0,15837100000.0,24232600000.0,22088000000.0,6026700000.0,5812100000.0,5472700000.0,264334000000.0,28793.6,333236000000.0,0.43407741,10286571.0,11.0,70.2,23.0,37.666666666666664,54.5,1483.3666666666668,3747.0,164.9,100.8,3.3333333333333335,115.6,78.1
2002.0,8.318,15140300000.0,16688200000.0,27012900000.0,23231600000.0,6341700000.0,6514800000.0,5715700000.0,273253000000.0,30282.3,338922000000.0,0.4402864336666667,10332786.0,11.3,70.8,23.0,37.666666666666664,54.1,1374.4666666666665,3749.0,165.8,100.6,3.6666666666666665,125.2,78.2
2003.0,9.164,15789700000.0,18122100000.0,27764600000.0,24177300000.0,6805400000.0,6944600000.0,5852100000.0,281196000000.0,30934.4,342440000000.0,0.4402864336666667,10376131.0,11.3,74.4,23.0,37.666666666666664,54.6,1374.4666666666665,3717.0,162.1,99.5,3.6666666666666665,128.6,78.3
2004.0,9.328,15920500000.0,19413700000.0,28870400000.0,25283300000.0,7117100000.0,7276500000.0,6032200000.0,296813000000.0,32063.3,354666000000.0,0.4402864336666667,10421136.0,12.1,86.7,23.0,37.666666666666664,53.5,1374.4666666666665,3722.0,160.8,99.3,4.333333333333333,124.9,79.0
2005.0,9.224,16675600000.0,19815100000.0,30147900000.0,26443600000.0,7501200000.0,7372700000.0,6230300000.0,310045000000.0,33177.9,362918000000.0,0.3077742213333334,10478620.0,12.2,69.9,23.0,37.666666666666664,53.2,1283.6000000000001,3716.0,163.3,99.3,4.333333333333333,124.6,79.1
2006.0,9.13,17387900000.0,20500700000.0,31374200000.0,27610000000.0,7641200000.0,7372400000.0,6404600000.0,325163000000.0,35256.9,372184000000.0,0.3077742213333334,10547956.0,10.9,87.2,21.53333333333333,36.13333333333333,51.0,1283.6000000000001,3716.0,163.6,100.1,4.333333333333333,122.6,79.5
2007.0,9.136,18006700000.0,21794700000.0,32230500000.0,29610600000.0,8052300000.0,7116300000.0,6648100000.0,343615000000.0,36795.8,385852000000.0,0.3077742213333334,10624835.0,10.3,84.1,21.53333333333333,36.13333333333333,50.4,1351.0333333333333,3713.0,165.2,101.2,3.233333333333333,129.1,79.9
2008.0,9.595,19151200000.0,23991900000.0,33864400000.0,31742500000.0,8714200000.0,7226300000.0,7350400000.0,351733000000.0,37883.3,387569000000.0,0.3077742213333334,10709108.0,10.5,90.4,21.53333333333333,36.13333333333333,52.6,1351.0333333333333,3702.0,162.4,98.4,3.233333333333333,129.2,79.8
2009.0,10.321,20018200000.0,25461400000.0,35876500000.0,33497400000.0,9324300000.0,8412700000.0,7941300000.0,346473000000.0,37749.9,379748000000.0,0.3077742213333334,10796498.0,10.1,78.1,21.53333333333333,36.13333333333333,54.4,1351.0333333333333,3697.0,159.4,96.1,3.233333333333333,128.9,80.2
2010.0,10.202,20689000000.0,26161900000.0,36673300000.0,34698100000.0,9590700000.0,8415400000.0,8242400000.0,363140000000.0,39838.0,390625000000.0,0.322836725,10895591.0,10.3,57.5,20.933333333333334,34.53333333333334,54.3,1351.0333333333333,3708.0,161.3,96.9,3.233333333333333,104.8,80.3
2011.0,10.363,21826400000.0,27274200000.0,38207700000.0,36709400000.0,10095600000.0,8247200000.0,8766500000.0,375968000000.0,40942.4,397245000000.0,0.322836725,10993609.0,10.1,37.2,20.933333333333334,34.53333333333334,48.6,2039.5666666666666,3720.0,167.7,96.6,3.233333333333333,116.4,80.7
2012.0,10.502,22523600000.0,28341400000.0,39945100000.0,38932000000.0,10709100000.0,8446000000.0,9081300000.0,386174000000.0,42290.8,400181000000.0,0.33382227133333336,11067748.0,10.1,43.0,20.933333333333334,34.53333333333334,54.1,2079.233333333333,3715.0,161.6,99.0,3.233333333333333,116.9,80.5
2013.0,10.577,23332600000.0,28915000000.0,40544500000.0,40742600000.0,11781300000.0,8692600000.0,8801600000.0,392880000000.0,43671.1,402019000000.0,0.34314385,11125033.0,10.3,49.9,20.933333333333334,34.53333333333334,51.9,2013.8999999999999,3733.0,162.3,99.6,3.233333333333333,122.5,80.7
